classa	classb	classc	des_id	pathway_id
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:osa00630]	K00382	ko00630
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:osa00630]	K02437	ko00630
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:osa00630]	K15918	ko00630
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:osa00630]	K00122	ko00630
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:osa00630]	K01433	ko00630
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:osa00630]	K01455	ko00630
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:osa00630]	K22133	ko00630
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K01895	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K00166	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K00167	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K09699	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K00382	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K00232	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K01692	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K05605	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K23146	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K11262	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K01578	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K01899	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K01900	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K00140	ko00640
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:osa00640]	K00016	ko00640
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K00626	ko00650
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K00074	ko00650
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K01692	ko00650
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K01913	ko00650
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K00109	ko00650
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K01580	ko00650
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K16871	ko00650
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K17761	ko00650
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K18121	ko00650
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K01641	ko00650
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K01640	ko00650
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K01652	ko00650
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:osa00650]	K01653	ko00650
Metabolism	Carbohydrate metabolism	C5-Branched dibasic acid metabolism [PATH:osa00660]	K01652	ko00660
Metabolism	Carbohydrate metabolism	C5-Branched dibasic acid metabolism [PATH:osa00660]	K01653	ko00660
Metabolism	Carbohydrate metabolism	C5-Branched dibasic acid metabolism [PATH:osa00660]	K01703	ko00660
Metabolism	Carbohydrate metabolism	C5-Branched dibasic acid metabolism [PATH:osa00660]	K01704	ko00660
Metabolism	Carbohydrate metabolism	C5-Branched dibasic acid metabolism [PATH:osa00660]	K00052	ko00660
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K00914	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K18081	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K00888	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K19801	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K21797	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K00889	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K01110	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K00921	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K22913	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K05857	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K01114	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K01092	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K10047	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K18649	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K00999	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K01858	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K15422	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K19517	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K24221	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K03103	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K00913	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K01765	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K00915	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K10572	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K00469	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K00140	ko00562
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:osa00562]	K01803	ko00562
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K05572	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K05573	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K05574	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K05575	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K05576	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K05577	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K05578	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K05579	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K05580	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K05581	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K05582	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03878	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03879	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03880	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03881	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03882	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03883	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03884	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03934	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03935	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03936	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03937	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03938	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03939	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03940	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03941	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03942	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03943	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03945	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03946	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03949	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03950	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03952	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03953	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03955	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K11352	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K11353	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03963	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03965	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03966	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03885	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K00234	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K00235	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K00236	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K25801	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K00411	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K00412	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K00413	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K00416	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K00417	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K00419	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02257	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02262	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02256	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02261	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02265	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02266	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02267	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02258	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02259	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02260	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K08738	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02111	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02112	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02115	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02113	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02114	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02108	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02109	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02110	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02132	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02133	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02136	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02134	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02135	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02137	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02126	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02128	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02138	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02140	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02145	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02147	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02148	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02149	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02150	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02151	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02152	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02144	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02154	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02155	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K03661	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02146	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K02153	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K01535	ko00190
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:osa00190]	K01507	ko00190
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02703	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02704	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02705	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02706	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02707	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02708	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02709	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02710	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02711	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02712	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02713	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02714	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02716	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02717	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K08901	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K03541	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K03542	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02718	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02721	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02723	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02724	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K08902	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K08903	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02689	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02690	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02691	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02692	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02693	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02694	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K08905	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02695	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02696	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02697	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02698	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02699	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02701	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K14332	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02634	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02635	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02636	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02637	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02640	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K03689	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02638	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02639	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02641	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K08906	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02114	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02112	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02115	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02111	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02113	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02109	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02110	ko00195
Metabolism	Energy metabolism	Photosynthesis [PATH:osa00195]	K02108	ko00195
Metabolism	Energy metabolism	Photosynthesis - antenna proteins [PATH:osa00196]	K08907	ko00196
Metabolism	Energy metabolism	Photosynthesis - antenna proteins [PATH:osa00196]	K08908	ko00196
Metabolism	Energy metabolism	Photosynthesis - antenna proteins [PATH:osa00196]	K08909	ko00196
Metabolism	Energy metabolism	Photosynthesis - antenna proteins [PATH:osa00196]	K08910	ko00196
